Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,label,k1_scaled,k2_scaled,ValueLog10_scaled
11,4,6,5,16,2.05882,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20110122,F,20101078,U,0.3136183784665374,0.0,0.46153846153846156,0.41666666666666663,0.027751309268877936
11,4,3,8,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20180044,M,20120564,S,0.0,0.0,0.23076923076923078,0.6666666666666666,0.0
13,2,7,6,19,6.86599,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20120030,U,20101533,M,0.836703166560168,0.0,0.5384615384615385,0.5,0.0740377794662254
14,1,7,7,21,3.79898,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20200102,M,20160384,D,0.5796670071865967,0.0,0.5384615384615385,0.5833333333333333,0.05129328985136801
14,1,6,8,22,8.23,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20120008,U,20101207,F,0.9153998352122699,0.0,0.46153846153846156,0.6666666666666666,0.08100145168745625
11,4,3,8,19,17.7215,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20140168,U,20110039,F,1.2485004790720309,0.0,0.23076923076923078,0.6666666666666666,0.11047669810194823
12,3,4,8,20,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130041,S,20100964,M,0.6020599913279624,0.0,0.3076923076923077,0.6666666666666666,0.053274789250091624
12,3,7,5,17,2.22568,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20170083,P,20100963,S,0.34746272324023053,0.0,0.5384615384615385,0.41666666666666663,0.030746111051253404
9,6,2,7,16,3.70873,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20111071,M,20100096,F,0.5692252173193552,0.0,0.15384615384615385,0.5833333333333333,0.05036932187046292
11,4,5,6,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20100339,M,20160013,S,0.3010299956639812,0.0,0.38461538461538464,0.5,0.026637394625045812
10,5,4,6,16,1.1853,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20160295,D,20120072,M,0.0738282844011087,0.0,0.3076923076923077,0.5,0.006532881023184205
12,3,4,8,20,1.98169,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20120434,M,20110614,T,0.2970357178489684,0.0,0.3076923076923077,0.6666666666666666,0.026283950928626513
11,4,4,7,18,1.31546,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20120689,U,20101342,U,0.11907764676350009,0.0,0.3076923076923077,0.5833333333333333,0.01053688440869445
11,4,5,6,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20110913,D,20120660,F,0.0,0.0,0.38461538461538464,0.5,0.0
9,6,3,6,15,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20160229,U,20111098,M,0.0,0.0,0.23076923076923078,0.5,0.0
12,3,6,6,18,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20210122,M,20150055,M,1.3010299956639813,0.5,0.46153846153846156,0.5,0.11512490420458711
10,5,3,7,17,1.14912,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20130375,M,20120679,M,0.06036538344597905,0.0,0.23076923076923078,0.5833333333333333,0.005341582445948755
11,4,3,8,19,125.499,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,100-999,20190048,M,20140020,M,2.09864026528947,0.0,0.23076923076923078,0.6666666666666666,0.18570345057881307
13,2,4,9,22,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20130352,A,20190172,D,0.3010299956639812,0.0,0.3076923076923077,0.75,0.026637394625045812
14,1,6,8,22,2.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-30,30:720,0-99,20170288,U,20100666,M,0.3010299956639812,0.0,0.46153846153846156,0.6666666666666666,0.026637394625045812
13,2,4,9,22,13.5347,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20190081,F,20140018,F,1.1314486339677372,0.0,0.3076923076923077,0.75,0.10011907183697906
13,2,7,6,19,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20210273,M,20130215,M,1.0,0.0,0.5384615384615385,0.5,0.0884875095795413
12,3,6,6,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20170414,F,20110492,D,0.0,0.0,0.46153846153846156,0.5,0.0
15,0,9,6,21,159.718,False,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110752,D,20110730,M,2.2033538632903813,0.0,0.6923076923076923,0.5,0.19496929608502694
12,3,6,6,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20110469,D,20111280,U,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
15,0,11,4,19,8.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150035,M,20101110,F,0.9030899869919435,0.0,0.8461538461538463,0.3333333333333333,0.07991218387513743
10,5,3,7,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20150278,U,20140438,U,0.3010299956639812,0.0,0.23076923076923078,0.5833333333333333,0.026637394625045812
12,3,3,9,21,1.4952,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20130189,U,20120023,M,0.17469928837077567,0.0,0.23076923076923078,0.75,0.015458704953248059
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20170290,M,20120039,M,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
13,2,7,6,19,1.3065,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20150205,S,20110145,M,0.11610941406334445,0.0,0.5384615384615385,0.5,0.010274232889205119
13,2,6,7,20,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20170352,M,20210250,U,1.3010299956639813,0.0,0.46153846153846156,0.5833333333333333,0.11512490420458711
12,3,7,5,17,5.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20100944,M,20100973,M,0.6989700043360189,0.0,0.5384615384615385,0.41666666666666663,0.06185011495449549
12,3,6,6,18,6.96235,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20160488,U,20120566,M,0.8427558516469159,0.0,0.46153846153846156,0.5,0.07457336649582096
15,0,10,5,20,4.69074,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20160292,M,20110474,S,0.6712413613857372,0.0,0.7692307692307693,0.41666666666666663,0.05939647639580476
14,1,5,9,23,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20160126,U,20210121,D,0.6020599913279624,0.0,0.38461538461538464,0.75,0.053274789250091624
11,4,3,8,19,1.51572,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20170344,U,20170301,U,0.18061898118647404,0.0,0.23076923076923078,0.6666666666666666,0.01598252382798511
10,5,4,6,16,1.52465,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20110824,M,20100341,S,0.1831701580996502,0.0,0.3076923076923077,0.5,0.01620827111952889
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20120335,M,20190065,M,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
13,2,7,6,19,1.60196,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20130584,U,20130029,U,0.20465166780554978,0.0,0.5384615384615385,0.5,0.01810911641541269
14,1,8,6,20,2.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-175,175:575,0-99,20120309,A,20110498,M,0.3010299956639812,0.0,0.6153846153846154,0.5,0.026637394625045812
12,3,4,8,20,7.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20210030,F,20210108,U,0.8450980400142568,0.0,0.3076923076923077,0.6666666666666666,0.07478062091141312
12,3,6,6,18,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20110370,F,20140422,M,0.6020599913279624,0.0,0.46153846153846156,0.5,0.053274789250091624
14,1,5,9,23,42.1499,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20140425,M,20111061,S,1.6247965486048963,0.0,0.38461538461538464,0.75,0.1437742001594814
12,3,8,4,16,28.1981,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20110316,A,20110301,U,1.4502198463578437,0.0,0.6153846153846154,0.3333333333333333,0.1283263425470306
13,2,8,5,18,2.24914,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20150108,A,20100935,U,0.3520164893774331,0.0,0.6153846153846154,0.41666666666666663,0.031149062475942107
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20170112,U,20120481,U,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
12,3,7,5,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20110929,U,20130061,F,0.3010299956639812,0.0,0.5384615384615385,0.41666666666666663,0.026637394625045812
12,3,3,9,21,6.07597,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20160247,S,20120445,M,0.7836156208743198,0.0,0.23076923076923078,0.75,0.06934019475879458
14,1,8,6,20,1.92309,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20140224,M,20111428,M,0.2839996095576369,0.0,0.6153846153846154,0.5,0.025130418171317385
12,3,5,7,19,5.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20101041,D,20101052,M,0.6989700043360189,0.0,0.38461538461538464,0.5833333333333333,0.06185011495449549
12,3,4,8,20,13.2532,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20180154,M,20120472,M,1.1223207518238578,0.0,0.3076923076923077,0.6666666666666666,0.0993113682783316
12,3,7,5,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-3,3:747,0-99,20150322,M,20160491,Z,0.3010299956639812,0.0,0.5384615384615385,0.41666666666666663,0.026637394625045812
12,3,4,8,20,16.3026,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20160049,M,20150232,F,1.2122568728460663,0.0,0.3076923076923077,0.6666666666666666,0.10726959164883107
11,4,4,7,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20101325,D,20100509,U,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
10,5,4,6,16,90.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20160486,M,20210275,F,1.954242509439325,0.0,0.3076923076923077,0.5,0.1729260527747591
12,3,6,6,18,1.66525,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20130120,D,20101261,M,0.22147944232889658,0.0,0.46153846153846156,0.5,0.0195981642747497
14,1,7,7,21,200.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,100-999,20210011,Z,20111156,F,2.3010299956639813,0.0,0.5384615384615385,0.5833333333333333,0.20361241378412842
13,2,5,8,21,14.6389,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20200194,F,20110277,U,1.1655084440804147,0.0,0.38461538461538464,0.6666666666666666,0.10313293961060196
10,5,4,6,16,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20210016,S,20120031,F,0.9542425094393249,0.0,0.3076923076923077,0.5,0.08443854319521779
12,3,6,6,18,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20120435,M,20160384,S,1.0,0.0,0.46153846153846156,0.5,0.0884875095795413
13,2,8,5,18,93.391,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20101052,M,20100446,F,1.970305025709028,0.0,0.6153846153846154,0.41666666666666663,0.17434738483704598
12,3,5,7,19,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20190288,M,20170324,M,0.9542425094393249,0.0,0.38461538461538464,0.5833333333333333,0.08443854319521779
12,3,6,6,18,8.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20190036,A,20110925,D,0.9030899869919435,0.0,0.46153846153846156,0.5,0.07991218387513743
14,1,9,5,19,3.33031,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20130120,D,20110922,D,0.522484661441202,0.0,0.6923076923076923,0.41666666666666663,0.04623336648444175
12,3,4,8,20,8.875,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20170408,U,20120564,D,0.9481683617271317,0.0,0.3076923076923077,0.6666666666666666,0.08390105699134755
13,2,7,6,19,300.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,100-999,20120686,U,20170322,M,2.4771212547196626,0.0,0.5384615384615385,0.5,0.2191942907566915
11,4,4,7,18,1.54756,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20160244,U,20111397,A,0.18964749592399438,0.0,0.3076923076923077,0.5833333333333333,0.01678143461231047
13,2,5,8,21,70.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20101094,S,20111547,S,1.845098040014257,0.0,0.38461538461538464,0.6666666666666666,0.16326813049095443
12,3,3,9,21,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20110513,M,20150322,M,1.3010299956639813,0.0,0.23076923076923078,0.75,0.11512490420458711
13,2,8,5,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20101252,F,20200155,S,0.0,0.0,0.6153846153846154,0.41666666666666663,0.0
13,2,3,10,23,300.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,100-999,20170192,D,20120372,U,2.4771212547196626,0.0,0.23076923076923078,0.8333333333333333,0.2191942907566915
13,2,5,8,21,25.7704,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20130445,U,20100393,M,1.4111211595848419,0.0,0.38461538461538464,0.6666666666666666,0.12486659712665711
12,3,5,7,19,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150111,S,20111380,F,1.3010299956639813,0.0,0.38461538461538464,0.5833333333333333,0.11512490420458711
12,3,5,7,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20110392,M,20111196,M,0.0,0.0,0.38461538461538464,0.5833333333333333,0.0
13,2,7,6,19,2.28113,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20140194,U,20101007,U,0.35815003612007595,0.0,0.5384615384615385,0.5,0.031691804752088285
14,1,8,6,20,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20120412,E,20110430,M,1.0,0.0,0.6153846153846154,0.5,0.0884875095795413
12,3,7,5,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20100286,F,20110719,F,0.47712125471966244,0.0,0.5384615384615385,0.41666666666666663,0.042219271597608896
11,4,4,7,18,3.31811,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20111592,F,20100841,S,0.5208907793981489,0.0,0.3076923076923077,0.5833333333333333,0.04609232783188843
14,1,6,8,22,366.817,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,100-999,20210129,F,20140016,F,2.564449454683666,0.0,0.46153846153846156,0.6666666666666666,0.22692174568757034
12,3,6,6,18,2.4512,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20170070,D,20160411,S,0.38937874795250993,0.0,0.46153846153846156,0.5,0.03445515568951752
12,3,4,8,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20190298,S,20111551,U,0.47712125471966244,0.0,0.3076923076923077,0.6666666666666666,0.042219271597608896
14,1,7,7,21,52.8384,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20160148,S,20140203,P,1.7229496582670234,0.0,0.5384615384615385,0.5833333333333333,0.15245952439097063
11,4,7,4,15,1.32582,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20160112,T,20111028,D,0.122484566064921,0.0,0.5384615384615385,0.3333333333333333,0.010838354213015655
13,2,8,5,18,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20090131,M,20110426,U,0.6020599913279624,0.0,0.6153846153846154,0.41666666666666663,0.053274789250091624
11,4,6,5,16,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20111337,F,20100425,D,0.0,0.0,0.46153846153846156,0.41666666666666663,0.0
12,3,4,8,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20150108,A,20100773,F,0.47712125471966244,0.0,0.3076923076923077,0.6666666666666666,0.042219271597608896
12,3,3,9,21,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20110577,M,20111375,D,0.47712125471966244,0.0,0.23076923076923078,0.75,0.042219271597608896
10,5,4,6,16,1.19261,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20160434,M,20100345,M,0.07649844657152759,0.0,0.3076923076923077,0.5,0.006769157023818076
11,4,5,6,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20110307,M,20130044,M,0.3010299956639812,0.0,0.38461538461538464,0.5,0.026637394625045812
12,3,6,6,18,11.2487,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20140029,E,20111258,T,1.051102334407441,0.0,0.46153846153846156,0.5,0.09300942788495666
12,3,3,9,21,300.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,100-999,20110549,M,20130080,D,2.4771212547196626,0.0,0.23076923076923078,0.75,0.2191942907566915
14,1,6,8,22,50.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-97,97:653,0-99,20101026,M,20140020,M,1.6989700043360187,0.0,0.46153846153846156,0.6666666666666666,0.15033762453403676
12,3,3,9,21,2.96281,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20200046,P,20190065,M,0.47170380180158017,0.0,0.23076923076923078,0.75,0.04173989468062338
10,5,5,5,15,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20110360,F,20180146,D,0.3010299956639812,0.0,0.38461538461538464,0.41666666666666663,0.026637394625045812
12,3,4,8,20,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20170268,D,20120094,F,1.0,0.0,0.3076923076923077,0.6666666666666666,0.0884875095795413
9,6,2,7,16,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20100965,M,20100310,M,0.7781512503836436,0.0,0.15384615384615385,0.5833333333333333,0.0688566662226547
12,3,8,4,16,2.3724,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20210302,U,20130543,M,0.3751879153612971,0.0,0.6153846153846154,0.3333333333333333,0.033199444254660905
13,2,7,6,19,10.0311,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20210327,M,20130034,D,1.0013485599133176,0.0,0.5384615384615385,0.5,0.08860684028778958
12,3,5,7,19,2.12763,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20120332,M,20090196,M,0.32789610532902863,0.0,0.38461538461538464,0.5833333333333333,0.029014709761396702
11,4,6,5,16,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20120697,F,20130246,M,0.0,0.0,0.46153846153846156,0.41666666666666663,0.0
